time	V(n001)	V(n002)
1.624887106293625e-003	-1.412520e+001	-7.452565e-003
1.633815677722197e-003	-1.490339e+001	-6.904966e-003
1.648882642007911e-003	-1.611540e+001	-5.996423e-003
1.663949606293625e-003	-1.716394e+001	-5.104019e-003
1.679016570579339e-003	-1.804902e+001	-4.227756e-003
1.694083534865054e-003	-1.877064e+001	-3.367632e-003
1.709150499150768e-003	-1.932879e+001	-2.523648e-003
1.724217463436482e-003	-1.972347e+001	-1.695804e-003
1.739284427722197e-003	-1.995469e+001	-8.841002e-004
1.754351392007911e-003	-1.998328e+001	-7.035855e-005
1.769418356293625e-003	-1.984065e+001	7.522955e-004
1.784485320579340e-003	-1.952678e+001	1.583862e-003
1.799552284865054e-003	-1.904169e+001	2.424341e-003
1.814619249150768e-003	-1.838536e+001	3.273732e-003
1.829686213436483e-003	-1.755781e+001	4.132036e-003
1.844753177722197e-003	-1.655902e+001	4.999252e-003
1.854797820579340e-003	-1.580978e+001	5.581978e-003
1.864842463436483e-003	-1.500622e+001	6.197788e-003
1.874887106293625e-003	-1.414835e+001	6.846682e-003
1.884931749150768e-003	-1.323616e+001	7.528659e-003
1.894976392007911e-003	-1.226966e+001	8.243721e-003
1.905021034865054e-003	-1.124885e+001	8.991867e-003
1.915065677722197e-003	-1.017372e+001	9.773097e-003
1.920646034865054e-003	-9.561893e+000	1.022930e-002
1.926226392007911e-003	-8.940254e+000	1.073747e-002
1.931806749150768e-003	-8.308808e+000	1.129762e-002
1.937387106293625e-003	-7.667554e+000	1.190973e-002
1.942967463436482e-003	-7.016492e+000	1.257381e-002
1.948547820579339e-003	-6.355622e+000	1.328987e-002
1.954128177722197e-003	-5.684944e+000	1.405789e-002
1.961940677722197e-003	-4.737223e+000	1.537741e-002
1.965846927722197e-003	-4.258939e+000	1.615655e-002
1.969753177722197e-003	-3.778089e+000	1.704418e-002
1.973659427722197e-003	-3.294964e+000	1.807331e-002
1.977565677722197e-003	-2.809853e+000	1.929271e-002
1.981471927722197e-003	-2.323051e+000	2.077814e-002
1.985378177722197e-003	-1.834849e+000	2.265543e-002
